id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9542400075,20140606T000000,809950.0,4,2.0,2230,9900,1.5,0,0,5,9,2230.0,0,1959,0,98005,47.5979,-122.173,2510,11041
7852170370,20140516T000000,522500.0,3,2.5,2370,7875,2.0,0,0,3,9,2370.0,0,2003,0,98065,47.5427,-121.863,2660,7752
6806300920,20140610T000000,490000.0,4,2.5,3020,8302,2.0,0,0,4,10,3020.0,0,1994,0,98042,47.363,-122.127,3020,8406
339500160,20141008T000000,662000.0,3,1.75,2500,36947,1.0,0,0,3,9,2500.0,0,1984,0,98052,47.6917,-122.084,2590,28837
3226049565,20140711T000000,504600.0,5,3.0,2360,5000,1.0,0,0,3,7,1390.0,970,2008,0,98103,47.6931,-122.33,2180,5009
1545804510,20140512T000000,302000.0,5,2.25,2180,7813,2.0,0,0,3,7,2180.0,0,1986,0,98038,47.3651,-122.051,1880,8649
7212651440,20150428T000000,280000.0,3,2.5,1970,8426,2.0,0,0,3,8,1970.0,0,1992,0,98003,47.2674,-122.306,1970,9197
8010100220,20141014T000000,999950.0,4,3.5,3310,4684,2.0,0,0,3,9,2290.0,1020,2014,0,98116,47.579,-122.389,1850,4750
3222079136,20140818T000000,213000.0,3,1.75,1200,55321,1.5,0,0,5,7,1200.0,0,1977,0,98010,47.3492,-121.935,1910,54450
1352300990,20140826T000000,126000.0,1,1.0,610,4400,1.0,0,0,3,5,610.0,0,1922,0,98055,47.4865,-122.197,1090,4930
3904930730,20141105T000000,496600.0,3,2.5,1910,5562,2.0,0,0,3,8,1910.0,0,1988,0,98029,47.5738,-122.017,1940,4647
3878900815,20150504T000000,361000.0,3,2.25,2470,5650,1.0,0,2,3,7,1550.0,920,1973,0,98178,47.5072,-122.252,1660,5650
1136100006,20150127T000000,625000.0,2,1.5,1110,118047,1.0,0,0,3,7,1110.0,0,1961,0,98072,47.7467,-122.128,2970,43500
2461900609,20140717T000000,346100.0,3,2.5,1400,2036,2.0,0,0,3,7,1400.0,0,2003,0,98136,47.5516,-122.382,1500,2036
2426049168,20141017T000000,447450.0,3,2.25,1570,7200,2.0,0,0,3,8,1570.0,0,1991,0,98034,47.7332,-122.232,1620,7318
1223089083,20141028T000000,750000.0,3,2.75,3010,206910,2.0,0,2,3,10,3010.0,0,2001,0,98045,47.4881,-121.721,1580,120675
5230000020,20140630T000000,500000.0,4,3.0,3720,15048,3.0,0,0,3,7,3720.0,0,1979,2014,98059,47.5116,-122.144,2020,15180
3352401476,20141124T000000,199988.0,2,1.0,860,5000,1.0,0,0,3,7,860.0,0,1949,0,98178,47.5005,-122.267,1130,6000
6821101285,20140814T000000,819000.0,3,1.75,1850,6000,1.5,0,0,3,8,1650.0,200,1913,1999,98199,47.6528,-122.401,1540,6000
4141400100,20150120T000000,545000.0,4,2.25,2050,9720,2.0,0,0,3,8,2050.0,0,1967,0,98008,47.5911,-122.119,2310,9680
3883800011,20150408T000000,219900.0,3,1.0,860,10426,1.0,0,0,3,6,860.0,0,1954,0,98146,47.4987,-122.341,1140,11250
8965450110,20140912T000000,850000.0,3,2.5,3300,11570,2.0,0,0,3,9,3300.0,0,1994,0,98006,47.5599,-122.121,3280,11446
3937900120,20141006T000000,400000.0,4,3.0,1810,5012,2.0,0,0,4,7,1810.0,0,1997,0,98108,47.5691,-122.292,1670,5161
4107100190,20150324T000000,2500000.0,4,3.75,3480,14850,1.0,0,4,3,9,1870.0,1610,1951,2013,98004,47.6227,-122.216,4780,18480
7199330480,20140721T000000,361500.0,3,1.75,1070,9000,1.0,0,0,4,7,1070.0,0,1978,0,98052,47.6984,-122.132,1700,8400
2085700050,20140826T000000,420000.0,4,2.5,2480,8626,2.0,0,0,3,10,2480.0,0,2001,0,98001,47.3185,-122.262,2990,9033
7011201325,20141028T000000,1010000.0,4,2.75,2940,5400,1.5,0,2,5,8,1940.0,1000,1910,0,98119,47.6366,-122.369,1970,2008
3275850180,20140602T000000,675000.0,3,2.25,2610,9002,2.0,0,0,3,9,2610.0,0,1988,0,98052,47.6909,-122.104,2320,8306
7010701383,20141017T000000,680000.0,3,2.5,1800,4400,1.0,0,0,5,7,1350.0,450,1970,0,98199,47.6599,-122.396,1920,4400
3744000150,20140928T000000,531155.0,4,2.75,2810,5046,2.0,0,0,3,9,2810.0,0,2014,0,98038,47.3559,-122.022,3060,4934
9517200030,20140625T000000,365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1410.0,0,1983,0,98072,47.7591,-122.146,1410,9600
3885806840,20150316T000000,1065000.0,3,2.75,2290,5002,2.0,0,0,4,9,1950.0,340,1995,0,98033,47.6811,-122.207,2290,5100
3650100105,20140926T000000,392500.0,2,1.0,1050,4125,1.0,0,0,4,7,1050.0,0,1909,0,98144,47.5736,-122.307,1650,4125
4154302560,20141121T000000,550000.0,3,1.5,2440,7200,1.0,0,0,3,7,2440.0,0,1949,0,98118,47.5604,-122.274,1920,6900
7200179,20141016T000000,150000.0,2,1.0,840,12750,1.0,0,0,3,6,840.0,0,1925,0,98055,47.484,-122.211,1480,6969
9211520020,20140822T000000,283748.0,3,2.25,1940,9560,2.0,0,0,3,7,1940.0,0,1989,0,98023,47.2998,-122.387,1800,9560
3172600031,20150327T000000,325000.0,3,1.5,1590,7936,1.0,0,0,3,7,1590.0,0,1956,0,98106,47.5201,-122.366,1590,7936
5029451230,20140617T000000,198000.0,3,1.5,1430,7347,1.0,0,0,3,7,820.0,610,1980,0,98023,47.2927,-122.369,1430,8723
263000050,20141031T000000,730000.0,3,2.5,2160,8809,1.0,0,0,3,9,1540.0,620,2014,0,98103,47.6994,-122.349,930,5420
4232901525,20140627T000000,665000.0,2,1.0,1110,3200,1.0,0,0,3,7,1110.0,0,1925,0,98119,47.6338,-122.358,1170,3600
5249805090,20150407T000000,705000.0,4,1.5,1780,3120,1.5,0,3,3,8,1780.0,0,1926,0,98118,47.5589,-122.264,1710,3600
2450500110,20140508T000000,780000.0,4,1.75,2480,9195,1.0,0,0,3,7,1390.0,1090,1950,0,98004,47.584,-122.195,2440,9195
6388930570,20141023T000000,515700.0,3,2.5,2180,9722,2.0,0,0,3,8,2180.0,0,1994,0,98056,47.527,-122.173,2440,9722
5451220200,20140624T000000,998000.0,4,2.25,2420,10200,2.0,0,0,4,9,2420.0,0,1973,0,98040,47.5336,-122.225,2390,10200
4040600190,20140806T000000,509500.0,5,2.25,2060,9000,1.0,0,0,4,7,1320.0,740,1961,0,98007,47.6122,-122.137,2050,8800
5300200085,20140702T000000,262000.0,5,1.0,1870,7800,1.0,0,0,3,7,1580.0,290,1962,0,98168,47.5127,-122.321,1740,7808
4310703083,20140523T000000,355000.0,3,2.0,1220,1186,3.0,0,0,3,8,1220.0,0,2007,0,98103,47.6972,-122.341,1280,1251
2817100910,20140616T000000,385000.0,3,2.0,1590,9912,2.0,0,0,3,8,1590.0,0,2000,0,98070,47.3731,-122.43,1670,9912
8653900150,20140505T000000,800000.0,3,2.5,3240,7857,2.0,0,0,3,10,3240.0,0,1994,0,98075,47.5857,-122.038,2970,7857
3395040580,20141023T000000,310000.0,3,2.25,1590,3056,2.0,0,0,3,7,1590.0,0,2001,0,98108,47.5432,-122.293,1540,2890
2591010180,20140709T000000,379000.0,3,2.5,1530,2913,2.0,0,0,4,7,1530.0,0,1986,0,98033,47.6939,-122.184,1370,3783
7511000050,20150302T000000,1100000.0,5,2.75,2890,22547,1.0,0,0,4,10,2150.0,740,1963,0,98040,47.5476,-122.219,3010,17809
8965500020,20150317T000000,780000.0,3,2.5,2110,9773,1.0,0,0,3,9,2110.0,0,1986,0,98006,47.5628,-122.115,2560,11787
2724069169,20140724T000000,499900.0,4,3.0,2180,12196,2.0,0,0,4,7,2180.0,0,1968,0,98027,47.5338,-122.033,1500,6534
5706300020,20141125T000000,473000.0,3,2.25,1620,12309,2.0,0,0,3,7,1620.0,0,1987,0,98074,47.6188,-122.029,2030,13963
3448000270,20150313T000000,398500.0,3,1.0,1200,15960,1.5,0,0,3,6,1200.0,0,1945,0,98125,47.7163,-122.299,1120,7800
809000945,20150106T000000,563000.0,6,1.0,1730,2760,1.5,0,0,3,7,1250.0,480,1918,0,98109,47.6342,-122.353,1630,3200
9161100460,20150323T000000,525000.0,2,1.0,1000,4950,1.0,0,0,3,7,800.0,200,1948,0,98116,47.5671,-122.394,1060,5500
4083306045,20141029T000000,1375000.0,5,3.75,3330,5042,2.0,0,2,3,9,2470.0,860,2014,0,98103,47.6497,-122.339,1780,3990
8019200360,20150506T000000,248500.0,2,1.0,780,10064,1.0,0,0,4,7,780.0,0,1958,0,98168,47.4913,-122.318,1090,14750
8078430360,20141216T000000,505000.0,3,2.5,1820,11012,2.0,0,0,3,8,1820.0,0,1988,0,98074,47.6358,-122.026,1860,7767
3421069049,20141021T000000,565000.0,2,1.75,1130,276170,1.0,0,0,3,8,1130.0,0,2006,0,98022,47.2673,-122.027,2092,217800
3524039228,20140723T000000,394000.0,3,2.0,1160,3441,1.0,0,0,4,6,580.0,580,1930,0,98136,47.5314,-122.392,1160,4000
3343901183,20140709T000000,340000.0,3,1.0,1600,7324,1.0,0,0,4,7,1600.0,0,1958,0,98056,47.5054,-122.19,1430,7249
826069180,20141021T000000,440000.0,4,2.75,2030,56192,1.0,0,0,3,8,1550.0,480,1979,0,98077,47.752,-122.073,2510,44866
2581900284,20140707T000000,821000.0,3,2.75,2760,8476,1.0,0,0,4,8,1690.0,1070,1967,0,98040,47.5402,-122.215,2610,9835
6893300290,20141111T000000,457000.0,3,1.75,1690,6375,1.0,0,0,3,8,1690.0,0,1903,2002,98024,47.5247,-121.926,1270,7774
3904950190,20140527T000000,500000.0,3,2.25,1760,4539,2.0,0,0,3,8,1760.0,0,1988,0,98029,47.5754,-122.013,1960,4808
7340500270,20150123T000000,560000.0,4,2.5,2940,6000,2.0,0,0,3,8,2940.0,0,2000,0,98011,47.7533,-122.198,2510,6600
822039004,20140613T000000,849900.0,2,2.0,2280,641203,2.0,0,0,3,9,2280.0,0,1990,0,98070,47.4125,-122.455,2030,224334
6145600855,20150504T000000,502000.0,4,1.75,1920,3844,1.0,0,0,3,7,1170.0,750,1967,0,98133,47.7041,-122.353,1480,3844
6821101827,20141105T000000,340000.0,2,1.75,1010,1461,1.0,0,0,3,7,670.0,340,2003,0,98199,47.6515,-122.4,1500,2499
5379800446,20150226T000000,284000.0,3,2.5,2150,9375,1.0,0,0,3,8,1550.0,600,1968,0,98188,47.4578,-122.274,1950,9100
5104530810,20140620T000000,371000.0,4,2.5,2550,4770,2.0,0,0,3,8,2550.0,0,2005,0,98038,47.3526,-122.0,2380,4590
6056111350,20150512T000000,439000.0,3,2.25,1430,2343,2.0,0,0,3,8,1430.0,0,2012,0,98108,47.5648,-122.294,1270,1916
2473002650,20150512T000000,495000.0,4,2.5,2400,11640,1.0,0,0,5,8,1800.0,600,1968,0,98058,47.4485,-122.139,2440,10823
3630200520,20150421T000000,775000.0,4,2.5,2580,5787,2.0,0,0,3,9,2580.0,0,2007,0,98029,47.5416,-121.994,2580,4410
1796360340,20140722T000000,269950.0,3,2.0,1660,8641,2.0,0,0,4,8,1660.0,0,1987,0,98042,47.3663,-122.088,1490,8641
1759701600,20140512T000000,465000.0,3,1.5,2020,11358,1.0,0,0,4,6,1190.0,830,1956,0,98033,47.6641,-122.185,2370,9520
5248800440,20150217T000000,275000.0,2,1.0,840,4000,1.0,0,0,3,6,840.0,0,1942,0,98108,47.5531,-122.307,1100,4000
7214820200,20141107T000000,614000.0,4,2.25,2880,9996,1.0,0,0,4,8,1920.0,960,1981,0,98072,47.7584,-122.143,2410,10584
7466900220,20141212T000000,170000.0,2,1.0,1300,11400,1.0,0,0,3,7,1300.0,0,1961,0,98003,47.3459,-122.299,1360,9750
2212900180,20141229T000000,220000.0,3,1.0,1230,9720,1.0,0,0,5,7,1230.0,0,1969,0,98042,47.3266,-122.138,1230,9720
1000102,20150422T000000,300000.0,6,3.0,2400,9373,2.0,0,0,3,7,2400.0,0,1991,0,98002,47.3262,-122.214,2060,7316
9378700200,20141008T000000,375000.0,5,3.0,2680,8410,2.0,0,0,3,8,1810.0,870,1990,0,98058,47.4401,-122.126,1860,8410
3582700130,20150409T000000,400000.0,4,1.75,1770,12875,1.0,0,0,3,8,1770.0,0,1988,0,98028,47.7438,-122.247,2150,12875
3859900060,20150112T000000,2750000.0,5,4.0,6300,16065,2.0,0,1,3,12,4360.0,1940,2004,0,98004,47.5922,-122.207,3260,17287
6123000090,20140908T000000,267000.0,3,1.5,1030,8223,1.0,0,0,4,7,1030.0,0,1952,0,98148,47.4282,-122.331,1460,9463
3668000810,20150116T000000,218500.0,3,1.75,1390,9328,1.0,0,0,4,7,1390.0,0,1987,0,98092,47.2766,-122.146,1550,8374
1775500362,20141013T000000,625000.0,4,2.5,2601,34335,2.0,0,0,3,9,2601.0,0,1995,0,98072,47.742,-122.087,2080,32336
8712100350,20140909T000000,1350000.0,4,3.25,3030,5164,1.5,0,0,5,9,2700.0,330,1925,0,98112,47.6394,-122.299,1890,4415
1787600165,20140623T000000,396500.0,3,1.75,2390,7149,1.0,0,0,3,8,1350.0,1040,1955,0,98125,47.7244,-122.326,1710,7402
7230400400,20140926T000000,240000.0,3,2.0,1220,17652,1.0,0,0,4,7,1220.0,0,1980,0,98059,47.4712,-122.1,1990,17652
1924059319,20150320T000000,1288000.0,5,4.0,4050,11358,2.0,0,0,4,10,2780.0,1270,1980,0,98040,47.56,-122.225,3120,13555
9376301520,20140529T000000,595000.0,3,2.0,1480,5000,1.0,0,0,4,7,750.0,730,1928,0,98117,47.6859,-122.37,1250,4000
1336800160,20140605T000000,875000.0,5,2.5,2920,5568,2.0,0,0,3,8,2320.0,600,1906,0,98112,47.6265,-122.312,2970,5568
1560920040,20140731T000000,539950.0,4,2.5,2960,37430,2.0,0,0,3,9,2960.0,0,1990,0,98038,47.3988,-122.023,2800,36384
6600790210,20140716T000000,228000.0,2,1.0,1800,9236,1.0,0,0,3,7,1800.0,0,1954,0,98030,47.3792,-122.198,1730,5701
6668900010,20141117T000000,254950.0,2,1.0,700,8100,1.0,0,0,3,6,700.0,0,1949,0,98155,47.7492,-122.311,1230,8100
4197400043,20150219T000000,330000.0,3,1.5,1690,10250,1.0,0,0,4,7,1690.0,0,1955,0,98166,47.4531,-122.344,1990,11084
2896400300,20150319T000000,435000.0,4,2.25,1780,2684,2.0,0,0,3,7,1780.0,0,2002,0,98072,47.7642,-122.149,1670,2426
4477000270,20140822T000000,565000.0,3,2.0,2730,15677,2.5,0,3,3,9,2730.0,0,1976,0,98166,47.4612,-122.365,2040,12209
5029450110,20150327T000000,215000.0,3,1.5,1410,8415,1.0,0,0,4,7,780.0,630,1982,0,98023,47.2914,-122.368,1440,7361
6154900070,20140611T000000,700000.0,3,2.75,2500,7378,1.0,0,0,5,7,1390.0,1110,1948,0,98177,47.7032,-122.37,2040,7140
8085400401,20150115T000000,1898000.0,4,4.5,4020,9656,2.0,0,0,3,10,4020.0,0,2007,0,98004,47.6358,-122.207,1960,9520
6043400006,20140729T000000,815000.0,4,1.5,2060,16110,1.0,0,0,4,8,2060.0,0,1949,0,98004,47.5983,-122.202,2060,16110
7202340450,20141123T000000,452000.0,3,2.5,1690,4000,2.0,0,0,3,7,1690.0,0,2004,0,98053,47.6788,-122.034,1690,4000
1441600160,20140723T000000,1300000.0,4,3.0,4120,14021,2.0,0,0,3,11,4120.0,0,2005,0,98075,47.5985,-122.026,4390,14684
8944600200,20140623T000000,550000.0,3,2.5,1900,3255,2.0,0,0,3,8,1900.0,0,1988,2000,98007,47.6075,-122.147,1880,3350
7169500020,20141205T000000,510000.0,2,2.25,1470,1101,2.0,0,0,3,8,1340.0,130,2005,0,98115,47.6768,-122.301,1470,1582
5104510490,20140527T000000,312900.0,4,2.5,1630,4473,2.0,0,0,3,7,1630.0,0,2003,0,98038,47.3546,-122.015,1830,5082
1972201550,20140716T000000,565000.0,4,1.0,1540,2452,1.5,0,0,4,7,1540.0,0,1906,0,98103,47.6522,-122.348,1290,3360
9828701085,20141003T000000,747000.0,3,1.75,2560,4800,1.0,0,0,3,7,1280.0,1280,1911,0,98112,47.6207,-122.295,1620,4800
8731982840,20140826T000000,414000.0,4,2.5,3490,9030,1.5,0,0,4,8,3490.0,0,1969,0,98023,47.3198,-122.386,2540,8400
8562780530,20150328T000000,338500.0,2,2.25,1150,711,2.0,0,0,3,7,1150.0,0,2013,0,98027,47.5323,-122.071,1150,748
1072030510,20140829T000000,415000.0,4,2.25,2240,12650,1.0,0,0,4,8,1730.0,510,1981,0,98059,47.4777,-122.142,2150,12650
2267000458,20150501T000000,497000.0,3,2.5,1220,1475,3.0,0,0,3,8,1220.0,0,2000,0,98117,47.6909,-122.395,1220,1546
6738700225,20140912T000000,1030000.0,4,3.25,2830,4000,2.0,0,0,3,9,1910.0,920,1912,2012,98144,47.5845,-122.291,2740,4000
739500270,20141113T000000,227950.0,3,1.5,1120,11430,1.0,0,0,4,7,1120.0,0,1963,0,98031,47.4105,-122.194,1790,8760
8567450060,20140609T000000,563500.0,4,2.5,2800,12831,2.0,0,0,3,8,2800.0,0,2001,0,98019,47.7392,-121.966,2810,10235
3826501060,20141009T000000,267000.0,3,1.75,1440,10920,1.0,0,0,4,8,1440.0,0,1977,0,98030,47.3812,-122.168,1720,8260
5202500030,20150401T000000,514000.0,3,1.5,1610,9964,1.0,0,0,3,7,1080.0,530,1977,0,98052,47.6681,-122.143,1610,9964
3630180500,20141006T000000,1150000.0,5,3.5,4350,6218,2.0,0,2,3,10,3520.0,830,2007,0,98027,47.5396,-121.997,3260,5989
4245400045,20140923T000000,234500.0,3,1.75,1310,18400,1.0,0,0,3,7,870.0,440,1954,0,98168,47.5035,-122.302,1840,10790
1324300018,20141121T000000,476000.0,2,2.25,1140,1332,3.0,0,0,3,8,1140.0,0,1999,0,98103,47.6543,-122.356,1140,1267
3889100029,20140617T000000,810000.0,3,2.5,2670,10481,2.0,0,0,3,9,2670.0,0,2003,0,98033,47.6673,-122.176,2620,8895
6865200140,20140529T000000,485000.0,4,1.0,1600,4300,1.5,0,0,4,7,,0,1916,0,98103,47.6648,-122.343,1610,4300
4077800026,20140530T000000,715000.0,4,1.75,3420,7200,1.0,0,3,5,8,1770.0,1650,1947,0,98125,47.7081,-122.277,2450,6200
6190701112,20141125T000000,396000.0,3,1.0,1980,9540,1.0,0,0,3,7,1080.0,900,1949,0,98133,47.7551,-122.353,1680,9529
1980200015,20140929T000000,695000.0,4,3.5,3530,7202,2.0,0,0,3,9,2660.0,870,2000,0,98177,47.7339,-122.36,2810,8100
3566800125,20150330T000000,425000.0,2,1.0,1250,5880,1.0,0,0,3,6,900.0,350,1948,0,98117,47.6908,-122.391,1520,5020
7003200120,20140627T000000,528000.0,2,0.75,840,40642,1.0,1,4,4,6,840.0,0,1937,0,98070,47.404,-122.447,1850,64069
3753000100,20140828T000000,399000.0,3,3.0,1520,1884,3.0,0,0,3,8,1520.0,0,2009,0,98125,47.7176,-122.284,1360,1939
1921069101,20150508T000000,399000.0,3,1.75,2170,73616,1.0,0,0,3,7,2170.0,0,2008,0,98092,47.2881,-122.086,1710,297514
7435500085,20140528T000000,380000.0,3,2.0,1660,8281,1.0,0,0,3,7,1660.0,0,1949,0,98136,47.5568,-122.382,1660,7559
6064800470,20140805T000000,310000.0,3,2.25,1960,2345,2.0,0,0,3,7,1750.0,210,2003,0,98118,47.5419,-122.288,1760,1958
853600310,20140828T000000,1610000.0,5,4.5,6085,142725,3.0,0,0,3,11,6085.0,0,2000,0,98014,47.6085,-121.952,4830,128457
2658000335,20141027T000000,275000.0,3,1.25,1230,4500,1.5,0,0,4,7,1230.0,0,1913,0,98118,47.5301,-122.271,1310,5000
1025039326,20140828T000000,921800.0,4,2.5,2950,7024,2.0,0,0,3,10,2950.0,0,2012,0,98199,47.6651,-122.403,2950,6339
844000425,20141223T000000,199999.0,3,1.0,960,10815,1.0,0,0,5,5,960.0,0,1900,0,98010,47.3091,-122.006,1330,10815
3705900124,20150220T000000,302000.0,5,1.75,2360,8642,1.5,0,0,5,7,2060.0,300,1926,0,98133,47.7617,-122.335,1950,8491
7972601030,20150420T000000,426000.0,3,1.5,1380,7200,1.0,0,0,3,7,1080.0,300,1948,0,98106,47.5292,-122.348,1220,7200
4365200630,20140716T000000,450000.0,2,2.0,1900,7740,1.0,0,0,4,7,1150.0,750,1923,0,98126,47.5227,-122.372,1140,7740
3395040440,20150327T000000,330000.0,3,2.5,1660,2890,2.0,0,0,3,7,1660.0,0,2001,0,98108,47.5434,-122.293,1540,2890
3578400910,20150316T000000,400000.0,3,2.0,1010,12252,1.0,0,0,3,8,1010.0,0,1980,0,98074,47.6224,-122.045,1840,11497
3298201290,20141224T000000,370000.0,3,1.0,940,7910,1.0,0,0,4,6,940.0,0,1959,0,98008,47.6181,-122.117,1000,7700
4178900070,20150325T000000,725000.0,4,2.5,3270,6055,2.0,0,0,3,9,3270.0,0,2007,0,98056,47.5374,-122.192,2740,7367
3126049501,20140717T000000,385000.0,3,1.5,1360,2030,3.0,0,0,3,8,1360.0,0,2008,0,98103,47.6961,-122.349,1360,1167
8651510380,20140821T000000,310000.0,3,2.0,2070,9195,1.0,0,0,3,8,1220.0,850,1982,0,98074,47.6491,-122.061,2080,9551
4139430810,20140801T000000,912000.0,3,2.5,2979,17313,2.0,0,2,3,11,2979.0,0,1993,0,98006,47.5503,-122.118,3890,14797
2205500030,20150108T000000,331500.0,4,1.75,1700,14756,1.0,0,0,3,7,850.0,850,1955,0,98006,47.5762,-122.143,1680,10250
7334401000,20150414T000000,278000.0,3,1.0,1230,9440,1.0,0,0,3,7,1230.0,0,1978,0,98045,47.4657,-121.747,1230,10296
2125049024,20140620T000000,1325000.0,4,2.25,2870,6280,1.5,0,0,4,9,1980.0,890,1905,0,98112,47.6329,-122.31,2370,4760
1895450200,20150415T000000,349000.0,4,2.5,2190,7294,2.0,0,0,3,8,2190.0,0,2003,0,98023,47.2923,-122.357,2240,7379
7853380570,20150511T000000,701000.0,4,2.5,3340,5314,2.0,0,0,3,10,3340.0,0,2010,0,98065,47.5167,-121.885,3220,5500
3425059099,20140625T000000,625000.0,5,2.5,2700,21208,1.0,0,0,4,8,1950.0,750,1955,0,98005,47.6078,-122.154,2550,20409
5701700640,20140729T000000,849000.0,3,3.0,2960,42159,2.0,0,0,3,10,2960.0,0,1995,0,98052,47.7183,-122.1,2640,25209
3317500070,20150408T000000,1135000.0,4,2.75,3840,10004,1.0,0,2,4,9,2110.0,1730,1963,0,98040,47.5606,-122.225,3500,12118
3992700130,20140708T000000,267000.0,3,1.0,1400,8100,1.5,0,0,3,6,1400.0,0,1944,0,98125,47.7124,-122.289,1420,8100
7199310170,20140616T000000,518000.0,4,2.5,1740,7500,1.0,0,0,4,7,1220.0,520,1976,0,98052,47.6927,-122.124,1790,7350
3996900460,20150403T000000,220000.0,2,1.0,770,8149,1.0,0,0,3,6,770.0,0,1948,0,98155,47.7467,-122.3,880,8149
3300700470,20140514T000000,394475.0,2,1.0,830,4000,1.0,0,0,3,6,830.0,0,1955,0,98117,47.6929,-122.379,950,4000
1687910100,20140530T000000,655000.0,4,2.25,2060,8470,1.0,0,0,3,8,1440.0,620,1983,0,98006,47.5605,-122.124,2180,8978
9407150310,20150128T000000,357000.0,4,2.5,1980,9757,2.0,0,0,5,7,1980.0,0,1995,0,98038,47.3675,-122.019,1610,6147
1424059142,20140605T000000,799000.0,4,3.5,3500,8547,2.0,0,0,3,9,2500.0,1000,1994,0,98006,47.5613,-122.126,2350,10270
6145602355,20150225T000000,325000.0,4,1.0,1640,3844,1.5,0,0,4,7,1460.0,180,1928,0,98133,47.7017,-122.354,1230,3844
3636800180,20150123T000000,782000.0,4,2.5,3510,24604,2.0,0,0,3,10,3510.0,0,1997,0,98053,47.6772,-122.056,3530,26673
3701900085,20140805T000000,169000.0,3,1.5,1570,6450,1.5,0,0,4,6,1570.0,0,1931,0,98022,47.2021,-121.996,1400,6450
2011400779,20141202T000000,385000.0,4,2.75,2960,10454,1.0,0,1,3,8,2360.0,600,1979,0,98198,47.4006,-122.322,1870,10500
739500050,20140701T000000,260000.0,3,2.25,1920,9680,1.0,0,0,4,7,1300.0,620,1961,0,98031,47.412,-122.195,1500,9516
7893200486,20150302T000000,310000.0,3,1.0,1520,6500,1.0,0,0,3,7,990.0,530,1958,0,98198,47.4164,-122.332,1500,7500
2346800461,20140613T000000,1120000.0,5,1.5,2540,6660,2.0,0,3,4,8,2340.0,200,1954,0,98136,47.5144,-122.393,2460,9000
9232400055,20140917T000000,279200.0,1,1.0,640,6350,1.0,0,0,3,5,640.0,0,1939,0,98117,47.6976,-122.359,1270,6350
9268850860,20150505T000000,715000.0,5,3.25,2710,2356,2.0,0,0,3,8,2230.0,480,2013,0,98027,47.5394,-122.028,2160,2108
9521100029,20140716T000000,716000.0,3,3.0,1660,1849,3.0,0,0,3,9,1660.0,0,2013,0,98103,47.6649,-122.353,1660,3300
4039800080,20140529T000000,1355000.0,5,3.5,5960,13703,2.0,0,2,3,10,4770.0,1190,1984,0,98008,47.6151,-122.107,2810,17320
8807300130,20141217T000000,330000.0,3,1.0,910,10240,1.0,0,0,4,6,910.0,0,1969,0,98053,47.6729,-122.064,1140,10720
7015200685,20140731T000000,749950.0,3,1.75,1800,5700,1.0,0,0,4,8,1000.0,800,1941,0,98119,47.6491,-122.367,1680,5350
3832710210,20140825T000000,268000.0,3,1.75,1480,8009,1.0,0,0,3,7,980.0,500,1980,0,98032,47.3657,-122.28,1790,7678
1604602195,20150223T000000,265000.0,5,1.75,1580,5292,1.0,0,0,3,6,980.0,600,1913,0,98118,47.5677,-122.29,1600,2976
7129800063,20150420T000000,330000.0,5,2.75,2390,6282,1.0,0,0,4,7,1290.0,1100,1966,0,98118,47.5149,-122.263,1690,5202
2759800110,20141031T000000,485000.0,3,2.5,1840,8250,1.0,0,1,3,8,1340.0,500,1958,0,98177,47.7767,-122.378,1970,7920
3223049073,20150413T000000,235000.0,2,1.0,930,10505,1.0,0,0,3,6,930.0,0,1930,0,98148,47.4337,-122.329,1520,8881
6844702290,20140527T000000,400000.0,2,1.0,1470,6120,1.0,0,0,2,7,1470.0,0,1940,0,98115,47.6914,-122.287,1840,6120
8860300300,20140902T000000,610000.0,4,2.75,2090,8400,1.0,0,0,4,8,1240.0,850,1976,0,98052,47.6872,-122.123,2340,9000
1310000130,20140924T000000,315000.0,4,2.0,2020,7767,1.0,0,0,3,8,2020.0,0,1995,0,98003,47.3391,-122.309,1940,8239
3271800910,20140701T000000,1356920.0,4,3.5,4270,5800,2.0,0,3,5,10,3170.0,1100,1937,0,98199,47.6474,-122.411,3100,5800
2919200440,20150407T000000,715000.0,4,2.5,1860,3840,1.5,0,0,3,7,1170.0,690,1928,2014,98117,47.6886,-122.359,1400,3840
8658300260,20141209T000000,361000.0,3,1.75,1150,17585,1.0,0,0,3,7,1150.0,0,1964,0,98014,47.6503,-121.908,1200,7500
7831800411,20141020T000000,250000.0,4,1.75,1510,5500,1.5,0,0,3,7,1510.0,0,1920,0,98106,47.535,-122.359,1320,6431
2810600210,20150422T000000,520000.0,3,2.0,1510,3760,1.0,0,0,5,7,930.0,580,1925,0,98136,47.5425,-122.39,1510,3760
1821059067,20140625T000000,200000.0,3,1.0,1150,4800,1.5,0,0,4,6,1150.0,0,1938,0,98002,47.3101,-122.212,1310,9510
4364700990,20141003T000000,335000.0,3,1.0,1030,7200,1.0,0,0,3,6,880.0,150,1948,0,98126,47.5255,-122.376,1030,7200
